ID,Gender,InterpYears,Promoted,TimeSpentAtRank,Left,STEM,CurrRank,Age,RetirementAge
36,Male,2001,0,3,0,STEM,1,34,0
36,Male,2002,0,4,0,STEM,1,35,0
36,Male,2003,0,5,0,STEM,1,36,0
36,Male,2004,0,6,0,STEM,1,37,0
36,Male,2005,0,7,0,STEM,1,38,0
36,Male,2006,1,8,0,STEM,1,39,0
36,Male,2007,0,1,0,STEM,2,40,0
36,Male,2008,0,2,0,STEM,2,41,0
36,Male,2009,0,3,0,STEM,2,42,0
36,Male,2010,0,4,0,STEM,2,43,0
36,Male,2011,0,5,0,STEM,2,44,0
36,Male,2012,0,6,0,STEM,2,45,0
36,Male,2013,0,7,0,STEM,2,46,0
36,Male,2014,0,8,0,STEM,2,47,0
36,Male,2015,1,9,0,STEM,2,48,0
36,Male,2016,0,1,0,STEM,3,49,0
36,Male,2017,0,2,0,STEM,3,50,0
36,Male,2018,0,3,1,STEM,3,51,0
37,Female,1996,0,1,0,STEM,1,34,0
37,Female,1997,0,2,0,STEM,1,35,0
37,Female,1998,0,3,0,STEM,1,36,0
37,Female,1999,0,4,0,STEM,1,37,0
37,Female,2000,0,5,0,STEM,1,38,0
37,Female,2001,0,6,0,STEM,1,39,0
37,Female,2002,0,7,0,STEM,1,40,0
37,Female,2003,1,8,0,STEM,1,41,0
37,Female,2004,0,1,0,STEM,2,42,0
37,Female,2005,0,2,0,STEM,2,43,0
37,Female,2006,0,3,0,STEM,2,44,0
37,Female,2007,0,4,0,STEM,2,45,0
37,Female,2008,0,5,0,STEM,2,46,0
37,Female,2009,0,6,0,STEM,2,47,0
37,Female,2010,1,7,0,STEM,2,48,0
37,Female,2011,0,1,1,STEM,3,49,0
38,Male,2011,0,1,0,STEM,1,25,0
38,Male,2012,0,2,0,STEM,1,26,0
38,Male,2013,0,3,0,STEM,1,27,0
38,Male,2014,1,4,0,STEM,1,28,0
38,Male,2015,0,1,0,STEM,2,29,0
38,Male,2016,0,2,0,STEM,2,30,0
38,Male,2017,0,3,0,STEM,2,31,0
38,Male,2018,0,4,0,STEM,2,32,0
38,Male,2019,0,5,0,STEM,2,33,0
38,Male,2020,0,6,0,STEM,2,34,0
38,Male,2021,0,7,1,STEM,2,35,0
39,Male,2001,0,1,0,STEM,1,33,0
39,Male,2002,0,2,0,STEM,1,34,0
39,Male,2003,0,3,0,STEM,1,35,0
39,Male,2004,0,4,0,STEM,1,36,0
39,Male,2005,0,5,0,STEM,1,37,0
39,Male,2006,0,6,0,STEM,1,38,0
39,Male,2007,1,7,0,STEM,1,39,0
39,Male,2008,0,1,0,STEM,2,40,0
39,Male,2009,0,2,0,STEM,2,41,0
39,Male,2010,0,3,0,STEM,2,42,0
39,Male,2011,0,4,0,STEM,2,43,0
39,Male,2012,0,5,0,STEM,2,44,0
39,Male,2013,0,6,0,STEM,2,45,0
39,Male,2014,0,7,0,STEM,2,46,0
39,Male,2015,1,8,0,STEM,2,47,0
39,Male,2016,0,1,0,STEM,3,48,0
39,Male,2017,0,2,1,STEM,3,49,0
40,Male,2013,1,1,0,STEM,1,30,0
40,Male,2014,0,1,0,STEM,2,31,0
40,Male,2015,0,2,0,STEM,2,32,0
40,Male,2016,0,3,0,STEM,2,33,0
40,Male,2017,0,4,0,STEM,2,34,0
40,Male,2018,0,5,0,STEM,2,35,0
40,Male,2019,0,6,0,STEM,2,36,0
40,Male,2020,0,7,0,STEM,2,37,0
40,Male,2021,0,8,0,STEM,2,38,0
40,Male,2022,1,9,0,STEM,2,39,0
40,Male,2023,0,1,0,STEM,3,40,0
40,Male,2024,0,2,0,STEM,3,41,0
40,Male,2025,0,3,1,STEM,3,42,0
41,Female,1996,0,1,0,nonSTEM,1,33,0
41,Female,1997,0,2,0,nonSTEM,1,34,0
41,Female,1998,0,3,0,nonSTEM,1,35,0
41,Female,1999,0,4,0,nonSTEM,1,36,0
41,Female,2000,0,5,0,nonSTEM,1,37,0
41,Female,2001,0,6,0,nonSTEM,1,38,0
41,Female,2002,0,7,0,nonSTEM,1,39,0
41,Female,2003,1,8,0,nonSTEM,1,40,0
41,Female,2004,0,1,0,nonSTEM,2,41,0
41,Female,2005,0,2,1,nonSTEM,2,42,0
42,Male,2014,0,1,0,STEM,1,25,0
42,Male,2015,0,2,0,STEM,1,26,0
42,Male,2016,0,3,0,STEM,1,27,0
42,Male,2017,0,4,0,STEM,1,28,0
42,Male,2018,1,5,0,STEM,1,29,0
42,Male,2019,0,1,0,STEM,2,30,0
42,Male,2020,0,2,0,STEM,2,31,0
42,Male,2021,0,3,0,STEM,2,32,0
42,Male,2022,0,4,0,STEM,2,33,0
42,Male,2023,0,5,0,STEM,2,34,0
42,Male,2024,1,6,0,STEM,2,35,0
42,Male,2025,0,1,1,STEM,3,36,0
43,Female,2004,0,1,0,STEM,1,32,0
43,Female,2005,0,2,0,STEM,1,33,0
43,Female,2006,0,3,0,STEM,1,34,0
43,Female,2007,0,4,0,STEM,1,35,0
43,Female,2008,0,5,0,STEM,1,36,0
43,Female,2009,1,6,0,STEM,1,37,0
43,Female,2010,0,1,0,STEM,2,38,0
43,Female,2011,0,2,0,STEM,2,39,0
43,Female,2012,0,3,0,STEM,2,40,0
43,Female,2013,0,4,0,STEM,2,41,0
43,Female,2014,0,5,0,STEM,2,42,0
43,Female,2015,1,6,0,STEM,2,43,0
43,Female,2016,0,1,0,STEM,3,44,0
43,Female,2017,0,2,0,STEM,3,45,0
43,Female,2018,0,3,0,STEM,3,46,0
43,Female,2019,0,4,0,STEM,3,47,0
43,Female,2020,0,5,0,STEM,3,48,0
43,Female,2021,0,6,0,STEM,3,49,0
43,Female,2022,0,7,0,STEM,3,50,0
43,Female,2023,0,8,0,STEM,3,51,0
43,Female,2024,0,9,0,STEM,3,52,0
43,Female,2025,0,10,1,STEM,3,53,0
44,Female,2016,1,1,0,nonSTEM,1,32,0
44,Female,2017,0,1,0,nonSTEM,2,33,0
44,Female,2018,0,2,0,nonSTEM,2,34,0
44,Female,2019,0,3,0,nonSTEM,2,35,0
44,Female,2020,0,4,0,nonSTEM,2,36,0
44,Female,2021,0,5,0,nonSTEM,2,37,0
44,Female,2022,0,6,0,nonSTEM,2,38,0
44,Female,2023,0,7,0,nonSTEM,2,39,0
44,Female,2024,1,8,0,nonSTEM,2,40,0
44,Female,2025,0,1,1,nonSTEM,3,41,0
45,Male,1999,0,1,0,STEM,1,27,0
45,Male,2000,0,2,0,STEM,1,28,0
45,Male,2001,0,3,0,STEM,1,29,0
45,Male,2002,0,4,0,STEM,1,30,0
45,Male,2003,0,5,1,STEM,1,31,0
46,Female,2002,0,1,0,nonSTEM,1,29,0
46,Female,2003,0,2,0,nonSTEM,1,30,0
46,Female,2004,0,3,0,nonSTEM,1,31,0
46,Female,2005,0,4,0,nonSTEM,1,32,0
46,Female,2006,0,5,0,nonSTEM,1,33,0
46,Female,2007,1,6,0,nonSTEM,1,34,0
46,Female,2008,0,1,0,nonSTEM,2,35,0
46,Female,2009,0,2,0,nonSTEM,2,36,0
46,Female,2010,0,3,0,nonSTEM,2,37,0
46,Female,2011,0,4,0,nonSTEM,2,38,0
46,Female,2012,0,5,0,nonSTEM,2,39,0
46,Female,2013,0,6,0,nonSTEM,2,40,0
46,Female,2014,0,7,0,nonSTEM,2,41,0
46,Female,2015,0,8,0,nonSTEM,2,42,0
46,Female,2016,0,9,1,nonSTEM,2,43,0
47,Female,1991,0,1,0,nonSTEM,1,31,0
47,Female,1992,0,2,0,nonSTEM,1,32,0
47,Female,1993,0,3,0,nonSTEM,1,33,0
47,Female,1994,0,4,0,nonSTEM,1,34,0
47,Female,1995,0,5,0,nonSTEM,1,35,0
47,Female,1996,0,6,0,nonSTEM,1,36,0
47,Female,1997,1,7,0,nonSTEM,1,37,0
47,Female,1998,0,1,0,nonSTEM,2,38,0
47,Female,1999,0,2,0,nonSTEM,2,39,0
47,Female,2000,0,3,0,nonSTEM,2,40,0
47,Female,2001,0,4,0,nonSTEM,2,41,0
47,Female,2002,0,5,0,nonSTEM,2,42,0
47,Female,2003,0,6,0,nonSTEM,2,43,0
47,Female,2004,0,7,0,nonSTEM,2,44,0
47,Female,2005,0,8,0,nonSTEM,2,45,0
47,Female,2006,1,9,0,nonSTEM,2,46,0
47,Female,2007,0,1,0,nonSTEM,3,47,0
47,Female,2008,0,2,1,nonSTEM,3,48,0
48,Female,1995,0,1,0,nonSTEM,1,27,0
48,Female,1996,0,2,0,nonSTEM,1,28,0
48,Female,1997,0,3,0,nonSTEM,1,29,0
48,Female,1998,0,4,0,nonSTEM,1,30,0
48,Female,1999,0,5,1,nonSTEM,1,31,0
49,Female,2005,0,1,0,nonSTEM,1,29,0
49,Female,2006,0,2,0,nonSTEM,1,30,0
49,Female,2007,0,3,0,nonSTEM,1,31,0
49,Female,2008,0,4,0,nonSTEM,1,32,0
49,Female,2009,0,5,0,nonSTEM,1,33,0
49,Female,2010,0,6,0,nonSTEM,1,34,0
49,Female,2011,1,7,0,nonSTEM,1,35,0
49,Female,2012,0,1,0,nonSTEM,2,36,0
49,Female,2013,0,2,0,nonSTEM,2,37,0
49,Female,2014,0,3,0,nonSTEM,2,38,0
49,Female,2015,0,4,0,nonSTEM,2,39,0
49,Female,2016,0,5,0,nonSTEM,2,40,0
49,Female,2017,0,6,0,nonSTEM,2,41,0
49,Female,2018,0,7,0,nonSTEM,2,42,0
49,Female,2019,0,8,0,nonSTEM,2,43,0
49,Female,2020,0,9,0,nonSTEM,2,44,0
49,Female,2021,0,10,0,nonSTEM,2,45,0
49,Female,2022,1,11,0,nonSTEM,2,46,0
49,Female,2023,0,1,0,nonSTEM,3,47,0
49,Female,2024,0,2,1,nonSTEM,3,48,0
50,Female,1991,0,1,0,STEM,1,33,0
50,Female,1992,0,2,0,STEM,1,34,0
50,Female,1993,0,3,0,STEM,1,35,0
50,Female,1994,0,4,0,STEM,1,36,0
50,Female,1995,0,5,0,STEM,1,37,0
50,Female,1996,0,6,0,STEM,1,38,0
50,Female,1997,0,7,0,STEM,1,39,0
50,Female,1998,1,8,0,STEM,1,40,0
50,Female,1999,0,1,0,STEM,2,41,0
50,Female,2000,0,2,1,STEM,2,42,0
51,Male,1992,0,1,0,STEM,1,28,0
51,Male,1993,0,2,0,STEM,1,29,0
51,Male,1994,0,3,0,STEM,1,30,0
51,Male,1995,0,4,0,STEM,1,31,0
51,Male,1996,0,5,0,STEM,1,32,0
51,Male,1997,1,6,0,STEM,1,33,0
51,Male,1998,0,1,0,STEM,2,34,0
51,Male,1999,0,2,0,STEM,2,35,0
51,Male,2000,0,3,0,STEM,2,36,0
51,Male,2001,0,4,0,STEM,2,37,0
51,Male,2002,0,5,0,STEM,2,38,0
51,Male,2003,0,6,0,STEM,2,39,0
51,Male,2004,1,7,1,STEM,2,40,0
52,Male,2013,0,1,0,STEM,1,33,0
52,Male,2014,0,2,0,STEM,1,34,0
52,Male,2015,0,3,0,STEM,1,35,0
52,Male,2016,0,4,0,STEM,1,36,0
52,Male,2017,0,5,0,STEM,1,37,0
52,Male,2018,1,6,0,STEM,1,38,0
52,Male,2019,0,1,0,STEM,2,39,0
52,Male,2020,0,2,0,STEM,2,40,0
52,Male,2021,0,3,0,STEM,2,41,0
52,Male,2022,0,4,0,STEM,2,42,0
52,Male,2023,0,5,0,STEM,2,43,0
52,Male,2024,0,6,0,STEM,2,44,0
52,Male,2025,0,7,1,STEM,2,45,0
53,Male,2007,0,1,0,STEM,1,29,0
53,Male,2008,0,2,0,STEM,1,30,0
53,Male,2009,0,3,0,STEM,1,31,0
53,Male,2010,0,4,0,STEM,1,32,0
53,Male,2011,0,5,0,STEM,1,33,0
53,Male,2012,1,6,0,STEM,1,34,0
53,Male,2013,0,1,0,STEM,2,35,0
53,Male,2014,0,2,0,STEM,2,36,0
53,Male,2015,0,3,0,STEM,2,37,0
53,Male,2016,0,4,0,STEM,2,38,0
53,Male,2017,1,5,0,STEM,2,39,0
53,Male,2018,0,1,0,STEM,3,40,0
53,Male,2019,0,2,0,STEM,3,41,0
53,Male,2020,0,3,0,STEM,3,42,0
53,Male,2021,0,4,0,STEM,3,43,0
53,Male,2022,0,5,0,STEM,3,44,0
53,Male,2023,0,6,1,STEM,3,45,0
54,Male,2006,0,1,0,STEM,1,26,0
54,Male,2007,0,2,0,STEM,1,27,0
54,Male,2008,0,3,0,STEM,1,28,0
54,Male,2009,0,4,0,STEM,1,29,0
54,Male,2010,0,5,0,STEM,1,30,0
54,Male,2011,1,6,0,STEM,1,31,0
54,Male,2012,0,1,0,STEM,2,32,0
54,Male,2013,0,2,0,STEM,2,33,0
54,Male,2014,0,3,0,STEM,2,34,0
54,Male,2015,0,4,0,STEM,2,35,0
54,Male,2016,0,5,0,STEM,2,36,0
54,Male,2017,0,6,0,STEM,2,37,0
54,Male,2018,1,7,0,STEM,2,38,0
54,Male,2019,0,1,0,STEM,3,39,0
54,Male,2020,0,2,0,STEM,3,40,0
54,Male,2021,0,3,0,STEM,3,41,0
54,Male,2022,0,4,0,STEM,3,42,0
54,Male,2023,0,5,0,STEM,3,43,0
54,Male,2024,0,6,0,STEM,3,44,0
54,Male,2025,0,7,1,STEM,3,45,0
55,Female,2000,0,1,0,STEM,1,32,0
55,Female,2001,0,2,0,STEM,1,33,0
55,Female,2002,0,3,0,STEM,1,34,0
55,Female,2003,0,4,0,STEM,1,35,0
55,Female,2004,0,5,0,STEM,1,36,0
55,Female,2005,0,6,0,STEM,1,37,0
55,Female,2006,1,7,0,STEM,1,38,0
55,Female,2007,0,1,0,STEM,2,39,0
55,Female,2008,0,2,0,STEM,2,40,0
55,Female,2009,0,3,0,STEM,2,41,0
55,Female,2010,0,4,0,STEM,2,42,0
55,Female,2011,0,5,0,STEM,2,43,0
55,Female,2012,0,6,0,STEM,2,44,0
55,Female,2013,1,7,0,STEM,2,45,0
55,Female,2014,0,1,1,STEM,3,46,0
56,Male,1999,0,1,0,STEM,1,32,0
56,Male,2000,0,2,0,STEM,1,33,0
56,Male,2001,0,3,0,STEM,1,34,0
56,Male,2002,0,4,0,STEM,1,35,0
56,Male,2003,0,5,0,STEM,1,36,0
56,Male,2004,1,6,0,STEM,1,37,0
56,Male,2005,0,1,0,STEM,2,38,0
56,Male,2006,0,2,0,STEM,2,39,0
56,Male,2007,0,3,0,STEM,2,40,0
56,Male,2008,0,4,0,STEM,2,41,0
56,Male,2009,0,5,0,STEM,2,42,0
56,Male,2010,1,6,0,STEM,2,43,0
56,Male,2011,0,1,0,STEM,3,44,0
56,Male,2012,0,2,0,STEM,3,45,0
56,Male,2013,0,3,0,STEM,3,46,0
56,Male,2014,0,4,0,STEM,3,47,0
56,Male,2015,0,5,0,STEM,3,48,0
56,Male,2016,0,6,0,STEM,3,49,0
56,Male,2017,0,7,0,STEM,3,50,0
56,Male,2018,0,8,1,STEM,3,51,0
57,Male,2011,0,1,0,STEM,1,28,0
57,Male,2012,0,2,0,STEM,1,29,0
57,Male,2013,0,3,0,STEM,1,30,0
57,Male,2014,0,4,0,STEM,1,31,0
57,Male,2015,0,5,0,STEM,1,32,0
57,Male,2016,0,6,0,STEM,1,33,0
57,Male,2017,1,7,0,STEM,1,34,0
57,Male,2018,0,1,0,STEM,2,35,0
57,Male,2019,0,2,0,STEM,2,36,0
57,Male,2020,0,3,0,STEM,2,37,0
57,Male,2021,0,4,0,STEM,2,38,0
57,Male,2022,0,5,0,STEM,2,39,0
57,Male,2023,0,6,0,STEM,2,40,0
57,Male,2024,0,7,1,STEM,2,41,0
58,Male,1996,1,1,0,nonSTEM,1,34,0
58,Male,1997,0,1,0,nonSTEM,2,35,0
58,Male,1998,0,2,0,nonSTEM,2,36,0
58,Male,1999,0,3,0,nonSTEM,2,37,0
58,Male,2000,0,4,0,nonSTEM,2,38,0
58,Male,2001,0,5,0,nonSTEM,2,39,0
58,Male,2002,1,6,0,nonSTEM,2,40,0
58,Male,2003,0,1,0,nonSTEM,3,41,0
58,Male,2004,0,2,0,nonSTEM,3,42,0
58,Male,2005,0,3,0,nonSTEM,3,43,0
58,Male,2006,0,4,0,nonSTEM,3,44,0
58,Male,2007,0,5,0,nonSTEM,3,45,0
58,Male,2008,0,6,1,nonSTEM,3,46,0
59,Female,2015,0,1,0,nonSTEM,1,33,0
59,Female,2016,0,2,0,nonSTEM,1,34,0
59,Female,2017,0,3,0,nonSTEM,1,35,0
59,Female,2018,0,4,0,nonSTEM,1,36,0
59,Female,2019,0,5,0,nonSTEM,1,37,0
59,Female,2020,1,6,0,nonSTEM,1,38,0
59,Female,2021,0,1,0,nonSTEM,2,39,0
59,Female,2022,0,2,0,nonSTEM,2,40,0
59,Female,2023,0,3,0,nonSTEM,2,41,0
59,Female,2024,0,4,0,nonSTEM,2,42,0
59,Female,2025,0,5,1,nonSTEM,2,43,0
60,Female,1993,0,1,0,nonSTEM,1,32,0
60,Female,1994,0,2,0,nonSTEM,1,33,0
60,Female,1995,0,3,0,nonSTEM,1,34,0
60,Female,1996,0,4,0,nonSTEM,1,35,0
60,Female,1997,0,5,0,nonSTEM,1,36,0
60,Female,1998,1,6,0,nonSTEM,1,37,0
60,Female,1999,0,1,0,nonSTEM,2,38,0
60,Female,2000,0,2,0,nonSTEM,2,39,0
60,Female,2001,0,3,0,nonSTEM,2,40,0
60,Female,2002,0,4,0,nonSTEM,2,41,0
60,Female,2003,0,5,0,nonSTEM,2,42,0
60,Female,2004,0,6,0,nonSTEM,2,43,0
60,Female,2005,0,7,0,nonSTEM,2,44,0
60,Female,2006,0,8,0,nonSTEM,2,45,0
60,Female,2007,0,9,0,nonSTEM,2,46,0
60,Female,2008,0,10,0,nonSTEM,2,47,0
60,Female,2009,0,11,0,nonSTEM,2,48,0
60,Female,2010,1,12,0,nonSTEM,2,49,0
60,Female,2011,0,1,0,nonSTEM,3,50,0
60,Female,2012,0,2,0,nonSTEM,3,51,0
60,Female,2013,0,3,0,nonSTEM,3,52,0
60,Female,2014,0,4,0,nonSTEM,3,53,0
60,Female,2015,0,5,0,nonSTEM,3,54,0
60,Female,2016,0,6,0,nonSTEM,3,55,0
60,Female,2017,1,7,0,nonSTEM,3,56,0
60,Female,2018,0,1,0,nonSTEM,4,57,0
60,Female,2019,0,2,0,nonSTEM,4,58,0
60,Female,2020,0,3,0,nonSTEM,4,59,0
60,Female,2021,0,4,1,nonSTEM,4,60,0
61,Male,1999,0,1,0,nonSTEM,1,30,0
61,Male,2000,0,2,0,nonSTEM,1,31,0
61,Male,2001,0,3,0,nonSTEM,1,32,0
61,Male,2002,0,4,0,nonSTEM,1,33,0
61,Male,2003,0,5,0,nonSTEM,1,34,0
61,Male,2004,0,6,0,nonSTEM,1,35,0
61,Male,2005,1,7,0,nonSTEM,1,36,0
61,Male,2006,0,1,0,nonSTEM,2,37,0
61,Male,2007,0,2,0,nonSTEM,2,38,0
61,Male,2008,0,3,0,nonSTEM,2,39,0
61,Male,2009,0,4,0,nonSTEM,2,40,0
61,Male,2010,0,5,0,nonSTEM,2,41,0
61,Male,2011,0,6,0,nonSTEM,2,42,0
61,Male,2012,0,7,0,nonSTEM,2,43,0
61,Male,2013,0,8,0,nonSTEM,2,44,0
61,Male,2014,1,9,0,nonSTEM,2,45,0
61,Male,2015,0,1,0,nonSTEM,3,46,0
61,Male,2016,0,2,0,nonSTEM,3,47,0
61,Male,2017,0,3,0,nonSTEM,3,48,0
61,Male,2018,0,4,0,nonSTEM,3,49,0
61,Male,2019,0,5,0,nonSTEM,3,50,0
61,Male,2020,0,6,0,nonSTEM,3,51,0
61,Male,2021,0,7,0,nonSTEM,3,52,0
61,Male,2022,0,8,0,nonSTEM,3,53,0
61,Male,2023,0,9,0,nonSTEM,3,54,0
61,Male,2024,1,10,0,nonSTEM,3,55,0
61,Male,2025,0,1,1,nonSTEM,4,56,0
62,Female,2007,0,1,0,nonSTEM,1,33,0
62,Female,2008,0,2,0,nonSTEM,1,34,0
62,Female,2009,0,3,0,nonSTEM,1,35,0
62,Female,2010,0,4,0,nonSTEM,1,36,0
62,Female,2011,0,5,0,nonSTEM,1,37,0
62,Female,2012,0,6,0,nonSTEM,1,38,0
62,Female,2013,0,7,0,nonSTEM,1,39,0
62,Female,2014,0,8,0,nonSTEM,1,40,0
62,Female,2015,0,9,0,nonSTEM,1,41,0
62,Female,2016,0,10,0,nonSTEM,1,42,0
62,Female,2017,1,11,0,nonSTEM,1,43,0
62,Female,2018,1,1,0,nonSTEM,2,44,0
62,Female,2019,0,1,0,nonSTEM,3,45,0
62,Female,2020,0,2,0,nonSTEM,3,46,0
62,Female,2021,0,3,0,nonSTEM,3,47,0
62,Female,2022,0,4,0,nonSTEM,3,48,0
62,Female,2023,0,5,0,nonSTEM,3,49,0
62,Female,2024,0,6,1,nonSTEM,3,50,0
63,Female,2010,0,1,0,nonSTEM,1,33,0
63,Female,2011,0,2,0,nonSTEM,1,34,0
63,Female,2012,0,3,0,nonSTEM,1,35,0
63,Female,2013,0,4,0,nonSTEM,1,36,0
63,Female,2014,1,5,0,nonSTEM,1,37,0
63,Female,2015,0,1,0,nonSTEM,2,38,0
63,Female,2016,0,2,0,nonSTEM,2,39,0
63,Female,2017,0,3,0,nonSTEM,2,40,0
63,Female,2018,0,4,0,nonSTEM,2,41,0
63,Female,2019,0,5,0,nonSTEM,2,42,0
63,Female,2020,0,6,0,nonSTEM,2,43,0
63,Female,2021,0,7,0,nonSTEM,2,44,0
63,Female,2022,0,8,0,nonSTEM,2,45,0
63,Female,2023,1,9,0,nonSTEM,2,46,0
63,Female,2024,0,1,0,nonSTEM,3,47,0
63,Female,2025,0,2,1,nonSTEM,3,48,0
64,Male,1997,0,1,0,STEM,1,35,0
64,Male,1998,0,2,0,STEM,1,36,0
64,Male,1999,0,3,0,STEM,1,37,0
64,Male,2000,1,4,0,STEM,1,38,0
64,Male,2001,0,1,0,STEM,2,39,0
64,Male,2002,0,2,0,STEM,2,40,0
64,Male,2003,0,3,0,STEM,2,41,0
64,Male,2004,0,4,0,STEM,2,42,0
64,Male,2005,0,5,0,STEM,2,43,0
64,Male,2006,0,6,1,STEM,2,44,0
65,Female,1990,0,1,0,STEM,1,32,0
65,Female,1991,0,2,0,STEM,1,33,0
65,Female,1992,0,3,0,STEM,1,34,0
65,Female,1993,1,4,0,STEM,1,35,0
65,Female,1994,0,1,1,STEM,2,36,0
66,Female,2015,0,1,0,nonSTEM,1,34,0
66,Female,2016,0,2,0,nonSTEM,1,35,0
66,Female,2017,0,3,0,nonSTEM,1,36,0
66,Female,2018,0,4,0,nonSTEM,1,37,0
66,Female,2019,0,5,0,nonSTEM,1,38,0
66,Female,2020,0,6,0,nonSTEM,1,39,0
66,Female,2021,1,7,0,nonSTEM,1,40,0
66,Female,2022,0,1,0,nonSTEM,2,41,0
66,Female,2023,0,2,0,nonSTEM,2,42,0
66,Female,2024,0,3,0,nonSTEM,2,43,0
66,Female,2025,0,4,1,nonSTEM,2,44,0
67,Male,2002,0,1,0,STEM,1,28,0
67,Male,2003,0,2,0,STEM,1,29,0
67,Male,2004,0,3,0,STEM,1,30,0
67,Male,2005,0,4,0,STEM,1,31,0
67,Male,2006,0,5,0,STEM,1,32,0
67,Male,2007,1,6,0,STEM,1,33,0
67,Male,2008,0,1,0,STEM,2,34,0
67,Male,2009,0,2,0,STEM,2,35,0
67,Male,2010,0,3,0,STEM,2,36,0
67,Male,2011,0,4,0,STEM,2,37,0
67,Male,2012,0,5,0,STEM,2,38,0
67,Male,2013,0,6,0,STEM,2,39,0
67,Male,2014,0,7,0,STEM,2,40,0
67,Male,2015,0,8,0,STEM,2,41,0
67,Male,2016,1,9,0,STEM,2,42,0
67,Male,2017,0,1,0,STEM,3,43,0
67,Male,2018,0,2,0,STEM,3,44,0
67,Male,2019,0,3,0,STEM,3,45,0
67,Male,2020,0,4,0,STEM,3,46,0
67,Male,2021,0,5,0,STEM,3,47,0
67,Male,2022,0,6,1,STEM,3,48,0
68,Male,1993,0,1,0,nonSTEM,1,31,0
68,Male,1994,0,2,0,nonSTEM,1,32,0
68,Male,1995,0,3,0,nonSTEM,1,33,0
68,Male,1996,0,4,0,nonSTEM,1,34,0
68,Male,1997,0,5,0,nonSTEM,1,35,0
68,Male,1998,0,6,0,nonSTEM,1,36,0
68,Male,1999,0,7,0,nonSTEM,1,37,0
68,Male,2000,1,8,0,nonSTEM,1,38,0
68,Male,2001,0,1,0,nonSTEM,2,39,0
68,Male,2002,0,2,0,nonSTEM,2,40,0
68,Male,2003,0,3,0,nonSTEM,2,41,0
68,Male,2004,0,4,0,nonSTEM,2,42,0
68,Male,2005,1,5,0,nonSTEM,2,43,0
68,Male,2006,0,1,0,nonSTEM,3,44,0
68,Male,2007,0,2,0,nonSTEM,3,45,0
68,Male,2008,0,3,0,nonSTEM,3,46,0
68,Male,2009,1,4,0,nonSTEM,3,47,0
68,Male,2010,0,1,0,nonSTEM,4,48,0
68,Male,2011,0,2,0,nonSTEM,4,49,0
68,Male,2012,0,3,0,nonSTEM,4,50,0
68,Male,2013,0,4,0,nonSTEM,4,51,0
68,Male,2014,0,5,0,nonSTEM,4,52,0
68,Male,2015,0,6,1,nonSTEM,4,53,0
69,Female,1995,0,1,0,nonSTEM,1,26,0
69,Female,1996,0,2,0,nonSTEM,1,27,0
69,Female,1997,0,3,0,nonSTEM,1,28,0
69,Female,1998,0,4,0,nonSTEM,1,29,0
69,Female,1999,0,5,0,nonSTEM,1,30,0
69,Female,2000,0,6,0,nonSTEM,1,31,0
69,Female,2001,1,7,0,nonSTEM,1,32,0
69,Female,2002,0,1,0,nonSTEM,2,33,0
69,Female,2003,0,2,0,nonSTEM,2,34,0
69,Female,2004,0,3,0,nonSTEM,2,35,0
69,Female,2005,0,4,0,nonSTEM,2,36,0
69,Female,2006,0,5,0,nonSTEM,2,37,0
69,Female,2007,0,6,0,nonSTEM,2,38,0
69,Female,2008,0,7,0,nonSTEM,2,39,0
69,Female,2009,0,8,0,nonSTEM,2,40,0
69,Female,2010,0,9,0,nonSTEM,2,41,0
69,Female,2011,1,10,0,nonSTEM,2,42,0
69,Female,2012,0,1,1,nonSTEM,3,43,0
70,Female,2002,0,1,0,nonSTEM,1,32,0
70,Female,2003,0,2,0,nonSTEM,1,33,0
70,Female,2004,0,3,0,nonSTEM,1,34,0
70,Female,2005,0,4,0,nonSTEM,1,35,0
70,Female,2006,1,5,1,nonSTEM,1,36,0
71,Female,2009,1,1,0,nonSTEM,1,34,0
71,Female,2010,0,1,0,nonSTEM,2,35,0
71,Female,2011,0,2,0,nonSTEM,2,36,0
71,Female,2012,0,3,0,nonSTEM,2,37,0
71,Female,2013,0,4,0,nonSTEM,2,38,0
71,Female,2014,0,5,0,nonSTEM,2,39,0
71,Female,2015,0,6,0,nonSTEM,2,40,0
71,Female,2016,0,7,0,nonSTEM,2,41,0
71,Female,2017,1,8,0,nonSTEM,2,42,0
71,Female,2018,0,1,0,nonSTEM,3,43,0
71,Female,2019,0,2,0,nonSTEM,3,44,0
71,Female,2020,0,3,0,nonSTEM,3,45,0
71,Female,2021,0,4,0,nonSTEM,3,46,0
71,Female,2022,0,5,0,nonSTEM,3,47,0
71,Female,2023,0,6,0,nonSTEM,3,48,0
71,Female,2024,0,7,0,nonSTEM,3,49,0
71,Female,2025,0,8,1,nonSTEM,3,50,0
72,Male,1998,0,1,0,nonSTEM,1,36,0
72,Male,1999,0,2,0,nonSTEM,1,37,0
72,Male,2000,0,3,0,nonSTEM,1,38,0
72,Male,2001,0,4,0,nonSTEM,1,39,0
72,Male,2002,0,5,0,nonSTEM,1,40,0
72,Male,2003,1,6,0,nonSTEM,1,41,0
72,Male,2004,0,1,0,nonSTEM,2,42,0
72,Male,2005,0,2,0,nonSTEM,2,43,0
